,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7,encoded_8,encoded_9,encoded_10,encoded_11,encoded_12,encoded_13,encoded_14,encoded_15,encoded_16,encoded_17,encoded_18,encoded_19,encoded_20,encoded_21,encoded_22,encoded_23,encoded_24,encoded_25,encoded_26,encoded_27,encoded_28,encoded_29,encoded_30,ccl_name
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000943
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.20111,26.501255,0.0,0.0,0.0,0.0,0.0,0.0,29.601688,0.0,0.0,94.5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-002979
264,0.0,0.0,0.0,0.0,72.05554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.136858,0.0,0.0,0.0,ACH-000751
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.696697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001696
266,12.375219,0.0,0.005880289,0.0,0.0,19.411886,0.0,11.032359,0.0,0.0,0.0,3.3246856,0.0,0.0,0.0,0.0,18.24341,0.0,8.599354,0.0,0.0,0.0,0.0,33.734398,14.742841,19.386679,45.1353,9.756235,0.0,0.0,ACH-001016
267,19.01903,11.117609,0.0,17.75664,0.0,4.6396174,0.0,13.976701,0.0,20.879742,4.875644,12.894714,0.0,0.0,0.0,0.0,0.0,1.2895228,10.735304,0.0,0.0,0.0,0.0,1.4563102,11.2409,0.0,14.79342,0.0,0.0,0.0,ACH-000282
268,119.45805,0.0,0.0,0.0,0.0,33.831127,0.0,91.98413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.324818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.21928,ACH-000261
269,13.432129,6.7404785,17.078554,0.0,0.0,5.7974305,0.0,26.640223,0.0,29.641613,6.2721553,1.8380958,0.0,0.19472463,0.0,20.126684,0.0,0.0,7.3016024,0.0,0.0,0.0,0.0,0.0,12.572804,0.0,25.464813,0.0,0.0,0.0,ACH-000164
270,69.111046,14.261467,0.0,0.0,0.0,0.0,12.927684,0.0,0.0,0.0,0.0,0.0,2.8441129,0.0,0.0,0.0,30.134666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.142653,0.0,41.74998,0.0,58.96337,0.0,ACH-001793
271,30.036854,11.834308,0.0,0.0,0.0,2.0951412,0.0,0.0,0.0,77.56893,0.0,0.0,0.0,0.0,0.0,13.323469,4.5052094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90354,0.0,0.0,ACH-000262
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.408413,0.0,0.0,0.0,0.0,0.0,0.47542503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.002657,0.0,0.0,33.05843,ACH-000158
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.533295,0.0,0.0,0.0,0.0,0.0,36.350094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000773
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.35195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000722
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.706879,0.0,0.0,0.0,0.0,0.0,0.0,49.3214,0.0,0.0,18.75389,0.0,0.09624654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000857
276,0.0,20.904835,0.0,0.0,68.181625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.81566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.082895,ACH-001129
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.510536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.903378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001619
278,38.26626,19.264818,0.0,0.0,0.0,0.0,0.0,16.474792,0.0,16.76527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4891682,0.0,0.0,35.914215,0.0,56.43513,0.0,0.0,14.703244,0.0,40.78498,0.0,ACH-000184
279,14.667363,14.315822,0.0,0.0,0.0,7.6328564,0.0,25.492813,0.0,27.352337,3.8082404,0.0,0.0,3.9987838,0.0,0.0,1.7217857,0.0,10.415389,0.0,0.0,3.5865176,0.0,38.791546,13.909184,0.0,1.2713392,27.894587,8.364264,0.0,ACH-000329
280,0.0,0.0,0.0,0.0,0.0,56.46511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2357593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.3856,0.0,ACH-001569
281,0.0,31.650457,0.0,0.0,0.0,28.710867,0.0,42.80871,0.0,25.088371,7.0236096,3.8230476,0.0,0.0,0.0,7.197106,0.0,9.429459,0.0,0.0,0.0,9.014119,0.0,11.536911,46.57113,0.0,18.274294,10.280615,37.683876,0.0,ACH-000814
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.71147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001701
283,0.0,0.0,0.0,0.0,0.0,4.1800084,0.0,0.0,0.0,0.0,0.0,0.0,18.483171,72.980194,0.0,0.0,0.0,0.0,15.104271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.436863,52.767727,0.0,0.0,ACH-000197
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67992,0.0,0.0,69.634895,24.114857,78.544044,0.0,12.013545,0.0,0.0,4.276269,0.0,0.0,0.0,0.0,50.101566,15.637603,0.0,0.0,ACH-000545
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.364484,26.630934,0.0,0.0,19.305504,0.0,26.45812,36.799862,20.393555,0.0,0.0,13.786323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.190258,0.0,0.0,0.0,ACH-000949
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.57985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72732,ACH-000124
287,0.0,54.7994,0.0,10.752724,0.0,0.0,0.0,17.181011,44.521767,0.0,0.0,54.86996,0.0,16.219534,0.0,36.404892,0.0,26.615189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.606089,0.0,50.37998,0.0,0.0,ACH-000560
288,20.820547,10.455528,0.0,3.875216,0.0,28.435234,0.0,25.308342,0.0,40.40577,7.158435,10.687588,0.0,0.0,0.0,2.977208,0.0,0.0,5.3115277,0.0,0.0,0.8359948,0.0,7.3038173,2.11965,0.0,14.208116,17.465227,0.0,0.0,ACH-000897
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0705358,0.0,0.0,0.0,0.0,0.0,0.0,68.39287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001626
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.770613,0.0,0.0,0.0,0.0,0.0,0.0,76.88252,0.0,0.0,0.0,0.0,4.2871046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000619
291,0.0,0.0,0.0,0.0,0.0,92.65976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.796196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.03896,0.0,104.612785,0.0,ACH-001973
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.079945,0.0,0.0,30.930735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001340
293,0.0,46.238407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48978,0.0,0.0,29.55352,0.0,70.17328,0.0,22.065935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000546
294,0.0,0.0,0.0,0.0,0.0,46.038307,0.0,0.0,0.0,0.0,0.0,0.0,11.240598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.370007,0.0,0.0,91.73487,ACH-001709
295,0.0,0.0,0.0,0.0,0.0,88.365845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.944601,0.0,0.0,0.0,28.998367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.25045,0.0,ACH-002018
296,47.470818,0.5009654,7.5274014,0.0,0.0,0.5757074,0.0,18.05214,0.0,15.647236,0.04848569,1.4135046,0.0,0.0,0.0,0.9585365,0.0,0.0,16.232815,0.0,0.0,10.0744915,0.0,22.703056,0.0,0.0,39.817036,0.4263945,3.805648,0.0,ACH-000153
297,32.90017,46.212418,0.0,0.0,0.0,0.0,0.0,1.8136835,0.0,1.955844,0.0,0.0,0.0,0.0,0.0,0.0,1.1608918,0.0,0.0,5.654301,0.0,40.752445,0.0,44.45676,0.0,0.0,25.815472,0.0,58.936268,0.0,ACH-000526
298,1.9898955,31.113266,17.095213,7.9151955,0.0,0.0,0.0,8.691767,0.0,0.40458873,56.464123,0.0,0.0,0.4204324,23.255325,18.081774,6.3282447,0.0,5.6621823,0.0,2.8589146,0.0,0.0,0.0,0.0,0.0,5.802789,7.542031,0.0,0.0,ACH-000116
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.421291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000815
300,8.412625,0.0,22.248955,0.0,0.0,39.137333,20.387966,0.0,0.0,17.775011,0.0,0.0,0.0,0.0,0.0,19.07106,0.0,0.0,12.236597,5.958593,0.0,0.0,0.0,19.153158,0.0,0.0,2.75138,0.0,0.0,0.0,ACH-001270
301,18.066607,66.21608,29.169693,0.0,0.0,30.987253,0.0,7.556311,0.0,0.0,21.456629,26.298313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.464733,0.0,19.532326,0.0,0.0,23.77612,0.0,ACH-002523
302,16.380428,1.1415943,0.0,0.0,0.0,20.206306,0.0,0.0,0.0,53.342087,0.0,8.806599,0.0,0.0,4.0122437,40.50291,4.0649114,0.0,0.0,0.0,0.0,4.6223154,0.0,0.0,0.0,0.0,28.916174,1.1475087,0.0,0.0,ACH-000324
303,60.292286,9.446192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.246221,36.575462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001561
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000842
305,0.0,0.38493603,0.0,0.0,0.0,0.0,0.0,0.0,48.65465,0.0,0.0,0.0,0.0,32.078636,55.087048,0.0,0.0,0.0,3.6111517,0.0,0.0,0.13347846,0.0,0.0,0.0,0.0,22.536377,0.0,0.0,0.0,ACH-000898
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.788676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.049099,0.0,0.0,0.0,0.0,0.0,0.0,3.339692,0.0,0.0,0.0,ACH-000517
307,0.0,21.69566,5.6059628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.04464,0.0,0.0,0.0,0.0,0.0,47.469093,0.0,2.1947374,25.828678,15.688741,0.0,0.0,0.0,20.665869,26.076437,51.216686,19.045979,0.0,0.0,ACH-001415
308,21.199512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.154737,0.0,0.0,0.0,0.0,0.0,36.50911,0.0,0.0,38.315174,45.493916,0.0,0.0,0.0,0.0,0.0,0.0,12.592042,0.0,0.0,0.0,ACH-000681
309,35.794,12.20028,8.855519,0.0,0.0,21.349054,0.0,5.6193395,0.0,22.626253,13.5074215,0.70457834,0.0,5.225573,0.0,7.0860085,5.709783,0.0,0.0,0.0,0.0,10.048281,0.0,19.164288,2.3816614,6.8387017,36.325024,19.086117,1.4535005,0.0,ACH-001310
310,0.0,0.0,0.0,0.0,0.0,19.011345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.660446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.950579,ACH-000070
311,53.610455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67743,0.0,42.593304,0.0,0.0,69.54443,15.599055,0.0,0.0,0.0,28.524176,0.0,1.1541729,0.0,0.0,0.0,0.0,14.839887,0.0,0.0,0.0,ACH-000484
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.72077,0.0,4.176125,0.0,0.0,38.792297,20.011873,1.4649029,0.0,0.0,24.22481,0.0,0.21406823,0.0,0.0,0.0,0.0,23.721704,0.0,0.0,0.0,ACH-000108
313,62.177223,45.849476,0.0,0.0,0.0,8.195258,0.0,13.96665,0.0,31.412876,0.0,0.0,0.0,0.0,0.0,0.0,4.2202415,0.0,0.0,0.0,0.0,0.7861169,0.0,5.5406585,0.0,0.0,0.0,0.0,19.195385,0.0,ACH-000808
314,0.0,0.0,0.0,0.0,0.0,6.384469,0.0,0.0,0.0,0.0,0.0,0.0,5.176516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.76419,0.0,0.0,44.453285,ACH-000656
315,0.0,20.725475,0.0,0.0,44.69806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.28832,59.152016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000166
316,0.0,0.0,2.8892946,0.0,0.0,21.030645,0.0,15.911116,27.972775,8.362806,21.196667,0.0,0.0,13.292851,0.0,28.254927,0.0,0.0,24.679073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.835802,8.317454,0.0,0.0,ACH-000997
317,0.0,25.676746,23.349033,9.91629,0.0,5.2124233,0.0,36.043495,22.220314,0.0,28.076637,8.633656,0.0,16.96962,0.0,8.89329,0.0,13.086176,1.629102,0.0,0.0,0.0,0.0,0.0,1.5255524,2.8988345,12.586907,60.08572,0.0,0.0,ACH-000866
318,10.999032,13.753018,3.5901864,0.0,0.0,12.9501095,0.0,36.458397,0.0,23.796759,6.9407663,13.889991,0.0,4.033842,0.0,0.0,7.5893497,0.0,4.9897428,0.0,0.0,3.887089,0.0,13.15454,9.98978,0.0,14.201223,13.144818,0.0,0.0,ACH-000819
319,0.0,25.211967,0.0,0.0,0.0,2.4422483,0.0,0.0,0.0,0.0,0.0,0.0,90.179306,0.0,0.0,0.0,0.0,0.0,4.155075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.206024,0.0,0.0,0.0,ACH-000226
320,0.0,4.4645724,57.022343,16.637968,0.0,35.88187,0.0,46.83766,2.5409977,0.0,5.076073,50.528545,0.0,29.150532,0.0,0.0,0.0,0.0,0.42077163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.653562,44.91507,4.1640606,0.0,ACH-000087
321,26.9407,12.754331,0.0,0.0,0.0,0.0,0.0,12.906925,0.0,0.8035332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9696128,5.0336947,0.0,33.753407,0.0,43.943043,0.0,0.0,26.06321,0.0,40.734234,0.0,ACH-000340
322,0.0,9.169481,0.0,0.0,7.6343174,75.672356,0.0,19.989033,0.0,18.917439,0.0,0.0,0.0,0.0,0.0,33.694576,17.940691,25.367756,0.0,2.9656997,0.0,0.0,0.0,0.0,28.158575,0.0,8.784296,0.0,26.163427,0.0,ACH-002005
323,6.6384625,26.976866,0.0,0.0,0.0,0.0,0.0,23.393822,0.0,0.0,47.612946,4.726596,0.0,0.0,34.816914,35.049374,12.888558,0.0,14.933061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.24868,0.0,0.0,0.0,ACH-000758
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0245415,0.0,0.0,0.0,0.0,11.0143385,0.0,22.40607,0.0,0.0,22.541372,0.0,33.3037,0.0,0.0,0.0,0.0,0.0,0.0,22.458786,0.0,0.0,ACH-000196
325,0.0,72.09887,0.0,0.0,0.0,0.0,0.0,0.0,88.97597,0.0,0.0,0.0,34.382263,29.9236,0.0,0.0,0.0,88.80064,26.614462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000258
326,17.994127,13.1251135,0.0,0.0,0.0,6.6582127,0.0,35.757294,0.0,16.221962,2.8680375,11.2807865,0.0,0.0,0.0,0.0,4.9000325,0.0,7.6736054,0.0,0.0,8.621961,0.0,33.69543,2.8940167,0.0,16.699947,14.587008,19.332924,0.0,ACH-000163
327,0.0,0.0,0.0,0.0,63.16077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5899963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0184,36.705723,0.0,0.0,ACH-000076
328,0.0,6.421851,0.0,0.0,0.0,16.890747,0.0,47.91504,0.0,0.0,0.0,0.0,78.48345,59.812515,0.0,0.0,0.0,0.0,29.19612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1012,4.473671,0.0,0.0,ACH-000509
329,0.0,0.0,30.13652,35.448494,0.0,35.289967,0.0,27.712448,5.686748,0.0,0.0,44.83819,0.0,7.0641074,0.0,0.0,0.0,0.7588699,6.8758245,0.0,0.0,0.0,0.0,0.0,0.0,4.9356365,24.56433,49.533985,12.169447,0.0,ACH-001193
330,14.650539,19.505087,3.475034,0.0,0.0,1.4592117,0.0,21.010614,0.0,20.70115,0.0,5.218559,0.0,6.1557164,0.0,0.0,14.494176,0.0,0.05689146,0.0,0.0,0.0,0.0,24.615883,15.651959,0.0,0.0,11.033143,5.19367,0.0,ACH-000571
331,0.0,9.6862755,53.99044,20.310915,0.0,15.00718,0.0,23.229368,0.0,0.0,0.0,51.99825,0.0,34.760384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.725416,14.970296,25.083008,0.0,ACH-000391
332,0.0,0.0,20.490116,0.0,0.0,0.0,0.0,0.0,0.0,33.902386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000293
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.971302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000532
334,1.7517556,21.435371,16.891819,0.0,0.0,0.0,0.0,0.0,3.7991083,13.101196,38.008083,0.0,0.0,0.0,23.223999,21.975288,0.0,0.0,10.0173435,5.4543858,8.186372,0.0,0.0,0.0,0.0,0.0,2.9333124,0.0,0.0,0.0,ACH-000584
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.949337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001690
336,0.0,5.565824,41.27807,3.8029885,0.0,0.0,0.0,20.548561,0.0,0.0,62.224308,36.412716,0.0,6.4815426,0.0,0.0,0.0,23.275175,0.0,0.0,0.0,0.0,0.0,0.0,0.7571832,24.245422,34.85739,67.34828,0.0,0.0,ACH-000586
337,0.0,0.0,0.0,0.0,0.0,10.131038,0.0,0.0,0.0,0.0,0.0,0.0,11.795478,0.0,0.0,0.0,0.0,0.0,0.13351275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.220085,5.0327187,0.0,52.623608,ACH-000944
338,0.0,59.097397,0.0,0.0,0.0,0.0,0.0,0.0,32.49696,0.0,0.0,65.811134,0.0,0.0,32.13519,0.0,84.863014,0.0,121.52777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000561
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.92104,0.0,0.0,0.0,0.0,43.603714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001648
340,0.0,13.502865,21.991302,36.870056,0.0,0.0,0.0,24.256935,8.2330475,0.0,29.241749,41.14668,0.0,0.0,0.0,0.0,0.0,63.475117,0.0,0.0,0.0,0.0,0.0,0.0,1.5400296,30.857838,17.61623,28.595015,0.0,0.0,ACH-000394
341,0.0,0.0,0.0,0.0,0.0,13.389839,0.0,4.970543,6.93378,33.24401,19.435167,0.0,0.0,10.462827,19.123833,34.58221,0.0,0.0,9.343319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.152288,15.061221,0.0,0.0,ACH-000954
342,0.0,81.3657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0657231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68356,27.514215,0.0,62.49115,ACH-000204
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000160
344,0.0,0.0,0.0,3.7478805,0.0,0.0,0.0,14.137536,35.081997,0.0,10.298986,9.059201,0.0,20.063852,25.888515,0.0,0.0,0.0,3.4300733,0.0,0.99902713,0.0,0.0,0.0,0.0,0.0,6.154398,4.638478,0.0,0.0,ACH-000989
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.46019,0.0,0.0,0.0,0.0,16.823204,0.0,0.0,0.0,0.0,2.4282155,0.0,0.0,0.0,ACH-001347
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.49933,0.0,0.0,0.0,0.0,60.83901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000691
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.01014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1726522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000268
348,32.5162,26.565985,0.0,0.0,0.0,0.0,0.0,9.889804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294317,0.0,52.177402,0.0,49.053577,0.0,0.0,30.411299,0.0,54.989803,0.0,ACH-000119
349,0.0,5.8737707,8.975589,2.4743674,0.0,0.0,0.0,5.5041957,10.05842,24.532843,43.561344,0.0,0.0,0.0,18.906626,0.0,0.0,0.0,27.222862,0.18406014,28.354988,0.0,0.0,0.0,12.950631,0.0,23.328985,0.0,0.0,0.0,ACH-000379
350,0.0,1.5042301,0.0,0.0,0.0,0.0,0.0,0.0,18.162596,12.527005,0.0,0.0,0.0,0.0,0.0,0.0,115.99254,0.0,46.16834,20.739367,0.0,0.0,0.0,0.0,0.0,0.0,45.338806,0.0,0.0,0.0,ACH-001341
351,0.0,30.161352,0.0,13.36911,0.0,11.115338,0.0,14.433338,4.4890084,0.0,0.0,0.0,0.0,5.8942757,0.0,0.0,0.0,2.4536333,26.48213,0.0,3.6900494,0.0,0.0,0.0,0.0,0.0,18.377907,38.973072,0.0,39.131844,ACH-000714
352,0.0,26.989973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.816596,34.05123,84.35504,0.0,0.0,0.0,0.0,9.04773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.805895,83.15373,0.0,0.0,ACH-000937
353,0.0,21.84911,0.0,0.0,0.0,10.393351,0.0,16.740189,0.0,0.0,0.0,0.0,13.989532,0.0,0.0,0.0,0.0,0.0,15.426859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.238194,0.0,55.96851,ACH-000763
354,43.86463,32.7724,0.68329626,0.0,0.0,29.651995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285222,0.0,0.0,0.0,0.0,0.0,0.0,21.018982,0.0,21.601744,21.615356,26.363071,25.40375,0.0,ACH-002834
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.711414,0.0,0.0,0.0,0.0,0.0,34.459854,7.986589,22.11479,0.0,49.610012,50.661236,0.0,0.0,0.0,0.0,0.0,0.0,32.637558,0.0,0.0,0.0,ACH-001673
356,0.0,1.8661981,0.0,9.780429,30.178652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.114701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.616195,13.182206,0.0,0.0,ACH-000326
357,43.72999,1.4248042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.801727,0.0,0.0,0.0,0.0,3.718721,22.385042,0.0,0.0,13.287958,9.909796,0.0,0.0,0.0,0.0,0.0,0.0,17.272764,0.0,0.0,0.0,ACH-000300
358,27.257618,0.0,9.011537,0.0,0.0,10.084287,0.0,34.348114,0.0,25.353893,0.0,14.881384,2.7446547,0.0,0.0,14.476053,0.0,0.0,9.3578415,0.0,0.0,4.4684553,0.0,3.0380974,0.0,0.0,30.766012,0.0,11.880888,0.0,ACH-000901
359,0.0,0.0,12.903867,29.691761,0.0,3.7581692,0.0,45.46219,0.0,0.0,0.0,7.445403,0.0,0.0,0.0,32.78114,0.0,42.075672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.577564,11.628147,66.31557,0.0,0.0,ACH-000816
360,0.0,28.42876,0.0,0.0,84.09743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.221733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.842253,39.209293,0.0,0.0,ACH-000641
361,31.084888,0.0,2.5497622,0.0,0.0,11.194284,0.0,10.559456,0.0,27.296757,2.9495785,1.867488,0.0,0.0,0.0,0.0,0.0,0.0,16.951633,0.0,0.0,8.559675,0.0,18.824608,8.717183,0.0,45.30403,10.737031,0.0,0.0,ACH-000511
